StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SubID,NA_1,NA_2,NA_3,NA_4,NA_5,NA_6,NA_7,NA_8,NA_9,NA_10,PA_1,PA_2,PA_3,PA_4,PA_5,PA_6,PA_7,PA_8,PA_9,PA_10,Anx_1,Anx_2,Anx_3,Dep_1,Dep_2,Dep_3,DMIL_1,DMIL_2,Discrim_1,Discrim_2,Discrim_3,Discrim_4,Discrim_5,Discrim_6,Discrim_7,DailyNews
11/6/20 22:06,11/6/20 22:09,0,24.28.161.249,100,143,1,11/6/20 22:09,R_1eDBY3f9l4io5Al,,,,,31.66290283,-106.1371002,anonymous,EN,1048,1,1,1,1,2,1,1,1,1,1,4,3,5,4,3,4,5,4,2,3,1,2,1,1,1,1,4,4,0,0,0,0,0,0,0,1
11/6/20 22:16,11/6/20 22:20,0,174.238.19.28,100,260,1,11/6/20 22:20,R_3D6CaNf4N6nMUXF,,,,,33.55940247,-112.0902023,anonymous,EN,1010,5,4,4,2,3,1,2,2,3,1,1,2,1,3,2,1,1,1,1,1,3,4,5,4,5,1,7,7,6,5,6,7,7,8,8,1
11/6/20 22:21,11/6/20 22:22,0,177.237.20.103,100,76,1,11/6/20 22:22,R_2q3EXFd6qnm3aYj,,,,,31.64089966,-106.3739014,anonymous,EN,1104,1,1,1,1,2,1,1,1,1,1,5,1,1,5,5,5,5,5,5,5,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,2
11/6/20 22:29,11/6/20 22:32,0,69.23.147.235,100,196,1,11/6/20 22:32,R_RKzzbwlzyL4et8t,,,,,31.83779907,-106.538002,anonymous,EN,1023,5,5,5,3,5,4,4,4,5,5,2,1,3,2,1,2,2,2,1,3,5,5,5,5,5,5,1,1,0,0,0,0,0,0,4,5
11/6/20 22:57,11/6/20 22:59,0,24.28.169.47,100,118,1,11/6/20 22:59,R_1eIuI1PeFxtbh4W,,,,,31.83779907,-106.538002,anonymous,EN,1009,1,2,2,1,1,1,3,2,1,2,3,2,2,1,1,1,3,3,1,2,3,3,3,2,2,2,3,3,0,0,0,0,0,0,0,1
11/6/20 23:07,11/6/20 23:09,0,72.183.248.145,100,105,1,11/6/20 23:09,R_2yjaVuNkLLmDB06,,,,,31.77029419,-106.3005981,anonymous,EN,1032,2,1,1,1,1,1,1,1,1,1,3,4,3,5,4,5,3,5,5,4,1,1,1,1,3,1,7,7,0,0,0,2,1,0,3,3
11/6/20 23:10,11/6/20 23:12,0,108.239.196.250,100,129,1,11/6/20 23:12,R_3lWWmicYhffyq8Q,,,,,31.80450439,-105.9661026,anonymous,EN,1044,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,4,4,5,5,0,0,0,1,0,1,1,2
11/6/20 23:12,11/6/20 23:13,0,70.120.226.36,100,85,1,11/6/20 23:13,R_1FlxaBNb5PsbxCP,,,,,31.77749634,-106.490303,anonymous,EN,1108,1,1,2,1,3,1,3,1,3,2,4,2,1,2,2,2,1,3,2,3,1,2,3,1,1,1,6,6,0,0,0,0,0,0,0,5
11/6/20 23:11,11/6/20 23:13,0,68.207.107.87,100,121,1,11/6/20 23:13,R_3Doa4OdcmsCeMXs,,,,,31.66290283,-106.1371002,anonymous,EN,1099,4,4,4,3,1,2,5,5,4,5,4,4,4,4,3,1,4,2,1,1,4,4,4,4,4,2,4,4,0,0,0,7,0,6,7,2
11/6/20 23:16,11/6/20 23:22,0,24.242.97.80,100,356,1,11/6/20 23:22,R_2WJyVQNVby2JP5X,,,,,31.83779907,-106.538002,anonymous,EN,1069,2,2,2,2,1,1,1,1,1,1,3,1,4,2,2,1,2,2,1,2,2,2,2,1,1,1,4,4,0,0,0,0,0,0,1,0
11/6/20 23:22,11/6/20 23:30,0,72.181.95.100,100,446,1,11/6/20 23:30,R_1mk016oMDIO1oJB,,,,,31.74319458,-106.3671036,anonymous,EN,1070,3,3,3,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,3,3,3,1,1,1,4,4,0,0,0,0,0,2,3,2
11/6/20 23:29,11/6/20 23:32,0,72.183.208.235,100,178,1,11/6/20 23:32,R_3RxxXRV9AL9AYWH,,,,,31.80450439,-105.9661026,anonymous,EN,1066,1,1,1,1,1,1,3,1,2,2,4,3,4,4,2,4,4,3,1,3,2,1,2,1,2,1,7,7,0,0,0,6,0,0,10,2
11/6/20 23:31,11/6/20 23:38,0,172.58.99.219,100,373,1,11/6/20 23:38,R_r2W279uSjv1ohRD,,,,,29.86140442,-95.34120178,anonymous,EN,1049,1,1,3,1,2,2,3,1,1,1,3,4,3,4,3,3,3,4,2,3,2,4,2,2,1,1,3,4,0,0,0,0,0,0,4,1
11/6/20 23:44,11/6/20 23:46,0,24.242.117.55,100,152,1,11/6/20 23:46,R_29djfHYD6aRxmag,,,,,31.83779907,-106.538002,anonymous,EN,1081,3,3,4,3,1,1,1,1,1,3,4,4,2,1,3,2,2,3,3,2,4,3,2,2,1,1,2,2,0,0,0,2,3,2,4,1
11/7/20 0:01,11/7/20 0:02,0,24.242.117.200,100,101,1,11/7/20 0:02,R_1M6Wf2uEQIwiue0,,,,,31.83779907,-106.538002,anonymous,EN,1030,1,1,1,1,2,1,1,1,3,2,2,3,2,2,1,1,2,1,2,1,1,1,3,3,3,3,7,6,0,0,0,0,0,0,1,4
11/7/20 0:23,11/7/20 0:25,0,24.242.98.123,100,86,1,11/7/20 0:25,R_2PzBuxrtO2t9dHU,,,,,31.83779907,-106.538002,anonymous,EN,1092,1,1,2,2,3,2,1,1,3,2,4,1,4,3,3,2,2,3,2,3,1,2,1,1,1,2,3,5,0,0,0,0,0,0,0,2
11/7/20 0:55,11/7/20 0:58,0,107.211.166.234,100,197,1,11/7/20 0:58,R_1nUVtdyOEmw9k5Z,,,,,31.93840027,-106.4033966,anonymous,EN,1094,2,3,4,4,3,2,1,1,2,4,2,2,3,3,1,1,1,2,1,1,4,4,4,2,3,3,4,4,0,0,1,5,1,5,8,5
11/7/20 1:21,11/7/20 1:41,0,70.230.109.83,100,1196,1,11/7/20 1:41,R_1d0kFsWr8FTMan4,,,,,31.78990173,-106.365799,anonymous,EN,1071,1,2,2,2,1,2,2,1,3,3,1,3,1,1,1,1,3,2,1,1,2,3,2,2,3,4,3,4,0,0,0,7,0,1,7,3
11/7/20 1:50,11/7/20 1:52,0,24.162.199.153,100,115,1,11/7/20 1:52,R_VI29kHkP3ko6xwt,,,,,31.77029419,-106.3005981,anonymous,EN,1065,3,1,5,3,3,1,5,4,5,4,2,2,2,2,2,2,2,2,2,2,5,5,5,4,5,3,4,4,0,0,0,2,0,0,2,1
11/7/20 1:51,11/7/20 1:54,0,68.203.113.184,100,128,1,11/7/20 1:54,R_2RQA8fAn12ijGKN,,,,,31.90330505,-106.4169998,anonymous,EN,1042,1,2,3,1,3,2,3,1,,2,1,2,3,1,2,3,2,3,3,3,2,1,2,1,2,2,6,7,0,0,0,1,0,1,4,1
11/7/20 10:10,11/7/20 10:11,0,70.117.163.1,100,89,1,11/7/20 10:11,R_1NzwLcIC9q0Mb2M,,,,,31.77029419,-106.3005981,anonymous,EN,1059,1,1,1,1,1,1,1,1,1,1,5,4,3,4,4,2,4,4,4,4,2,2,1,1,1,1,7,7,0,0,0,0,0,0,0,2
11/6/20 21:18,11/6/20 21:20,0,70.117.171.232,87,97,0,11/7/20 13:36,R_3JK2ShakJTyKkjI,,,,,,,anonymous,EN,1040,5,1,2,1,4,3,1,1,,4,3,1,2,3,1,3,1,3,1,2,1,4,1,3,1,4,,,,,,,,,,
11/6/20 21:20,11/6/20 21:20,0,70.117.171.232,20,25,0,11/7/20 13:36,R_3JIaXLu4bAiY15X,,,,,,,anonymous,EN,1040,4,1,,,,,,2,,,,1,,,,,,,,1,,,,,4,,,,,,,,,,,
11/7/20 1:49,11/7/20 1:50,0,68.203.113.184,60,81,0,11/7/20 13:36,R_3PRfkdDIM3bA2H9,,,,,,,anonymous,EN,1042,,1,3,3,,1,,3,2,3,3,4,4,,,,3,3,,,3,1,3,1,3,,,,,,,,,,,
11/7/20 1:50,11/7/20 1:51,0,68.203.113.184,37,47,0,11/7/20 13:36,R_yxdUYNH3mXO0y8V,,,,,,,anonymous,EN,1042,,3,2,,,,,,,,3,,2,2,3,,3,,,2,,,,,,2,,,,,,,,,,
11/6/20 19:42,11/6/20 19:42,0,69.23.147.238,17,14,0,11/7/20 13:36,R_3gX9g3yP6JjyVyY,,,,,,,anonymous,EN,1002,,,,,,,,,,1,,,1,,,,,,,1,,4,,,,,,,,,,,,,,
11/6/20 21:19,11/6/20 21:19,0,69.23.129.37,10,14,0,11/7/20 13:36,R_2VHZ6dBuwDDHkTQ,,,,,,,anonymous,EN,1014,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,
11/7/20 10:12,11/7/20 10:12,0,70.117.163.1,3,3,0,11/7/20 13:36,R_2xPoePjuXiquKXm,,,,,,,anonymous,EN,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/20 18:35,11/6/20 20:12,0,174.238.144.62,3,5835,0,11/7/20 13:36,R_1mDHz4Rs9I6tDDq,,,,,,,anonymous,EN,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/20 18:21,11/6/20 18:21,0,72.191.174.89,3,4,0,11/7/20 13:36,R_1kM8nJoJ236Ps2B,,,,,,,anonymous,EN,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/20 17:51,11/7/20 17:53,0,70.117.171.232,100,132,1,11/7/20 17:53,R_2wyLusaSbIRdqGg,,,,,31.77029419,-106.3005981,anonymous,EN,1040,2,4,4,3,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,4,2,4,2,3,3,2,5,5,2,1,1,1,1,2,1,2
11/7/20 17:52,11/7/20 17:54,0,129.108.202.8,100,158,1,11/7/20 17:54,R_1mKqjksmxx7vuut,,,,,31.83779907,-106.538002,anonymous,EN,1109,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,5,4,3,5,4,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,2
11/7/20 17:53,11/7/20 17:54,0,172.58.103.12,100,107,1,11/7/20 17:54,R_3rZkik4QcvsnkKf,,,,,29.86140442,-95.34120178,anonymous,EN,1102,3,3,3,1,3,2,1,1,2,2,1,1,3,3,3,1,2,2,1,2,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,2
11/7/20 17:56,11/7/20 17:59,0,24.242.104.206,100,138,1,11/7/20 17:59,R_1nNKGfUU9tgVPxW,,,,,31.83779907,-106.538002,anonymous,EN,1076,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,3,4,5,4,1,3,1,1,1,1,6,6,0,0,0,0,0,0,0,3
11/7/20 17:59,11/7/20 18:01,0,24.28.188.232,100,92,1,11/7/20 18:01,R_TvzqK9OLna5vlAd,,,,,31.83779907,-106.538002,anonymous,EN,1013,2,2,3,1,2,1,2,2,3,2,3,4,3,5,5,5,5,4,5,3,3,3,3,2,3,1,4,4,0,0,0,9,0,9,10,5
11/7/20 17:59,11/7/20 18:01,0,174.238.141.59,100,112,1,11/7/20 18:01,R_3wTZ4g8B8TE2813,,,,,33.55940247,-112.0902023,anonymous,EN,1010,4,4,4,1,2,2,1,1,3,1,5,3,4,2,2,1,2,3,3,2,2,5,5,3,1,2,7,7,6,7,6,6,7,8,8,2
11/7/20 17:59,11/7/20 18:01,0,201.146.126.66,100,168,1,11/7/20 18:01,R_RK3KTUL07Ksksk9,,,,,31.70640564,-106.3985977,anonymous,EN,1020,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,4,2,2,1,2,2,2,2,7,0,0,0,0,0,0,0,1
11/7/20 18:00,11/7/20 18:02,0,76.209.168.136,100,109,1,11/7/20 18:02,R_2OPwHiXQqgG859t,,,,,33.54060364,-101.8603973,anonymous,EN,1063,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
11/7/20 17:58,11/7/20 18:02,0,174.197.75.11,100,205,1,11/7/20 18:02,R_T1syKB7Cxcr3trr,,,,,32.78889465,-96.80210114,anonymous,EN,1088,2,3,3,3,4,1,1,1,1,2,5,5,5,4,5,5,4,5,1,3,3,2,3,1,1,1,6,5,0,1,2,2,4,5,7,3
11/7/20 18:00,11/7/20 18:03,0,172.58.100.30,100,179,1,11/7/20 18:03,R_3nrsorzUS5jKAiL,,,,,29.74389648,-95.60669708,anonymous,EN,1001,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,5,3,5,2,5,1,1,1,1,1,3,5,5,0,0,0,0,0,0,0,1
11/7/20 18:02,11/7/20 18:04,0,172.58.72.15,100,88,1,11/7/20 18:04,R_OOU3BAWJy06VR05,,,,,31.78990173,-106.365799,anonymous,EN,1024,2,2,3,3,3,3,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,4,4,0,0,0,0,0,0,6,1
11/7/20 18:02,11/7/20 18:04,0,69.23.139.103,100,114,1,11/7/20 18:04,R_3gMe75mwaSiDvlm,,,,,31.83779907,-106.538002,anonymous,EN,1019,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,3,4,4,4,1,1,1,1,1,1,4,4,0,0,0,0,0,0,7,1
11/7/20 18:03,11/7/20 18:04,0,189.244.110.103,100,92,1,11/7/20 18:04,R_r1GF8PAV5NAmXdL,,,,,25.54789734,-103.3899002,anonymous,EN,1045,2,1,3,3,2,2,2,1,1,2,5,4,5,5,4,5,5,5,3,5,2,2,2,1,2,1,7,7,0,0,0,0,0,0,0,1
11/7/20 18:02,11/7/20 18:05,0,108.239.196.250,100,142,1,11/7/20 18:05,R_2D7uEcRMSkQYVJK,,,,,31.80450439,-105.9661026,anonymous,EN,1044,1,1,1,1,1,1,1,1,1,1,3,3,2,3,4,5,4,3,4,3,1,1,1,1,1,1,6,6,0,0,0,0,0,1,2,3
11/7/20 18:04,11/7/20 18:06,0,107.242.125.48,100,153,1,11/7/20 18:06,R_xDc30Dy4o9qfmFz,,,,,32.75369263,-96.83670044,anonymous,EN,1022,2,2,2,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,3,7,7,0,0,0,0,0,0,3,4
11/7/20 18:05,11/7/20 18:07,0,72.176.136.111,100,126,1,11/7/20 18:07,R_39FoqzOa6ZpRJVD,,,,,31.70779419,-106.3237991,anonymous,EN,1050,1,1,1,1,1,1,1,1,1,2,3,4,4,5,4,5,4,4,5,5,2,1,3,1,1,1,7,7,0,0,0,2,0,3,10,5
11/7/20 18:06,11/7/20 18:08,0,72.181.70.19,100,118,1,11/7/20 18:08,R_2AXx7a2pPdwVoAK,,,,,31.66290283,-106.1371002,anonymous,EN,1043,2,2,2,1,1,1,1,1,1,2,3,4,4,2,2,4,3,3,4,3,2,1,1,1,1,1,6,6,0,0,0,0,0,0,0,5
11/7/20 18:05,11/7/20 18:08,0,70.120.239.232,100,167,1,11/7/20 18:08,R_SNlWNXLUg540eHL,,,,,31.77749634,-106.490303,anonymous,EN,1004,2,2,1,1,1,1,1,1,2,1,3,2,1,3,5,5,4,2,4,3,2,3,1,1,1,1,3,3,0,0,0,0,0,3,3,2
11/7/20 18:07,11/7/20 18:08,0,201.127.210.247,100,93,1,11/7/20 18:08,R_3JelzhZxTHB5biP,,,,,31.61740112,-106.3787994,anonymous,EN,1064,3,3,3,1,2,1,1,1,1,3,2,1,1,3,2,3,2,2,1,2,2,2,1,2,1,2,5,5,0,0,0,0,0,0,0,1
11/7/20 17:59,11/7/20 18:09,0,70.120.165.220,100,579,1,11/7/20 18:09,R_2zjMQoEcDupryjz,,,,,31.83779907,-106.538002,anonymous,EN,1025,1,1,1,1,1,2,1,1,1,1,1,4,3,1,1,2,1,3,1,2,1,3,2,1,1,1,2,3,0,0,0,0,0,0,1,1
11/7/20 18:10,11/7/20 18:12,0,172.5.108.163,100,91,1,11/7/20 18:12,R_2alwbSwQmSiRyNB,,,,,31.78990173,-106.365799,anonymous,EN,1068,1,1,1,4,1,1,1,1,1,1,5,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,6,6,0,0,0,3,0,3,8,3
11/7/20 18:11,11/7/20 18:13,0,66.25.30.69,100,138,1,11/7/20 18:13,R_REvf8c6L7UV7B17,,,,,31.66290283,-106.1371002,anonymous,EN,1061,1,2,3,1,1,1,1,1,1,1,4,3,3,4,4,4,4,4,3,5,3,3,1,1,1,1,7,7,0,0,0,0,0,2,6,5
11/7/20 18:14,11/7/20 18:17,0,24.170.97.181,100,191,1,11/7/20 18:17,R_UiKlvdXFimr5cXL,,,,,31.83779907,-106.538002,anonymous,EN,1060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,1,4,4,0,0,0,0,0,0,1,1
11/7/20 18:16,11/7/20 18:18,0,173.175.165.230,100,110,1,11/7/20 18:18,R_27yBMbwjfYn9ezp,,,,,31.77749634,-106.490303,anonymous,EN,1037,1,1,1,1,1,1,1,1,1,1,2,3,4,5,5,5,4,5,5,2,1,1,1,1,1,1,5,5,0,0,0,2,0,2,10,5
11/7/20 18:17,11/7/20 18:19,0,68.207.116.109,100,104,1,11/7/20 18:19,R_2RQf73r4iAo6rI5,,,,,31.66290283,-106.1371002,anonymous,EN,1091,3,3,3,2,1,1,1,1,1,1,3,4,4,4,4,4,4,4,5,4,3,3,2,1,1,1,5,5,0,0,0,0,0,0,10,5
11/7/20 18:14,11/7/20 18:19,0,68.203.113.184,100,302,1,11/7/20 18:19,R_1oaIgLgKENQPOU4,,,,,31.93840027,-106.4033966,anonymous,EN,1042,2,1,2,2,1,1,1,1,1,2,4,5,4,4,3,3,4,4,3,3,2,2,2,1,1,2,6,7,0,0,0,0,0,0,10,2
11/7/20 18:16,11/7/20 18:19,0,24.170.97.181,100,162,1,11/7/20 18:19,R_22snxCRPlT0xKxt,,,,,31.83779907,-106.538002,anonymous,EN,1051,2,2,2,2,1,1,1,2,1,1,3,4,3,3,3,3,3,3,1,3,2,2,1,1,1,1,4,4,0,0,0,1,0,1,3,5
11/7/20 18:18,11/7/20 18:20,0,104.180.178.181,100,95,1,11/7/20 18:20,R_1gBYxybz8XxbYUF,,,,,31.90330505,-106.4169998,anonymous,EN,1008,1,1,5,4,3,1,1,1,1,3,3,5,4,4,2,5,4,3,5,1,4,4,3,3,2,1,3,3,0,0,0,0,0,0,2,3
11/7/20 18:20,11/7/20 18:25,0,72.176.147.102,100,332,1,11/7/20 18:25,R_3CBmKU6PbQ4656W,,,,,31.70779419,-106.3237991,anonymous,EN,1089,2,2,3,1,1,2,1,1,1,1,3,3,3,4,4,4,4,3,3,3,4,3,2,1,1,1,7,7,0,0,0,0,0,0,2,3
11/7/20 18:29,11/7/20 18:31,0,107.77.231.64,100,116,1,11/7/20 18:31,R_1jUoRTRH9CuDNPT,,,,,34.04469299,-118.2946014,anonymous,EN,1005,2,1,5,3,2,1,2,2,1,1,5,5,5,5,5,5,5,5,5,5,2,2,1,1,1,1,7,7,0,5,0,4,0,5,10,5
11/7/20 18:31,11/7/20 18:34,0,47.234.231.114,100,209,1,11/7/20 18:34,R_3CzPaE365DxMWU9,,,,,31.66290283,-106.1371002,anonymous,EN,1021,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,6,6,0,0,0,0,0,0,5,1
11/7/20 18:33,11/7/20 18:35,0,107.242.125.22,100,106,1,11/7/20 18:35,R_3h9dJFmc0YT3VMd,,,,,32.72120667,-96.67649841,anonymous,EN,1062,1,2,1,1,4,1,1,1,2,2,2,2,2,2,3,2,1,2,2,3,4,3,4,3,2,2,7,7,0,1,0,0,0,0,1,1
11/7/20 18:35,11/7/20 18:36,0,162.206.10.181,100,96,1,11/7/20 18:36,R_10IbxSH2yIygMFi,,,,,31.80450439,-105.9661026,anonymous,EN,1034,1,1,1,2,1,1,1,1,1,1,5,2,3,5,5,5,5,5,5,5,1,1,1,1,1,1,7,7,0,0,0,0,0,0,9,5
11/7/20 18:34,11/7/20 18:39,0,24.28.169.47,100,290,1,11/7/20 18:39,R_1H6517pFI2onMqi,,,,,31.83779907,-106.538002,anonymous,EN,1009,2,2,3,1,1,1,3,2,2,1,4,1,1,2,1,2,1,2,2,3,3,3,2,2,2,1,2,2,0,1,0,1,0,1,3,1
11/7/20 18:41,11/7/20 18:43,0,99.184.180.71,100,118,1,11/7/20 18:43,R_2XoN43zK57Izqh4,,,,,31.66290283,-106.1371002,anonymous,EN,1033,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3,4,2,2,1,2,2,1,2,1,1,2,3,3,0,0,0,0,0,0,1,4
11/7/20 18:46,11/7/20 18:49,0,70.120.226.36,100,185,1,11/7/20 18:49,R_2dgX8fUsc6WYY1O,,,,,31.77749634,-106.490303,anonymous,EN,1105,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,3,3,3,4,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,1
11/7/20 18:42,11/7/20 18:49,0,72.183.208.235,100,456,1,11/7/20 18:49,R_2wuzb3CxVwrm8dN,,,,,31.77029419,-106.3005981,anonymous,EN,1066,1,2,2,1,1,1,3,1,1,1,2,2,4,3,1,4,3,2,1,1,2,1,1,1,1,1,7,7,0,0,0,8,0,7,10,5
11/7/20 18:53,11/7/20 18:54,0,24.237.158.225,100,92,1,11/7/20 18:54,R_1giQooijfJ7RQ7A,,,,,61.16630554,-149.9575043,anonymous,EN,1090,1,1,1,1,1,1,1,1,1,1,3,4,5,5,5,5,5,4,5,5,1,1,2,1,1,1,3,3,0,1,0,2,0,3,10,5
11/7/20 18:58,11/7/20 19:00,0,72.183.248.145,100,114,1,11/7/20 19:00,R_2YMljoQJrGKfELw,,,,,31.77029419,-106.3005981,anonymous,EN,1032,3,2,2,1,4,1,1,1,1,1,2,4,3,4,4,3,2,3,5,5,4,3,1,1,1,1,7,7,0,0,0,0,0,0,0,1
11/7/20 19:00,11/7/20 19:03,0,98.156.244.21,100,186,1,11/7/20 19:03,R_2rOeDEhcEZSQ9E1,,,,,31.66290283,-106.1371002,anonymous,EN,1015,1,1,3,1,1,1,1,1,3,1,2,4,4,4,2,3,3,4,2,2,1,3,1,1,4,1,5,5,1,0,1,4,0,0,7,5
11/7/20 19:03,11/7/20 19:04,0,148.240.208.139,100,77,1,11/7/20 19:04,R_2WSAHQWHeVIxoUH,,,,,31.44960022,-106.5642014,anonymous,EN,1035,1,1,1,1,1,1,1,1,1,1,2,2,4,3,4,4,4,4,3,4,1,1,1,1,1,1,5,5,0,5,0,0,0,0,8,3
11/7/20 19:03,11/7/20 19:04,0,66.194.160.106,100,104,1,11/7/20 19:04,R_OuHg1dD2wOOHLtD,,,,,31.83779907,-106.538002,anonymous,EN,1072,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,3,3,3,3,1,2,1,3,1,1,7,7,0,2,0,1,0,2,0,3
11/7/20 18:58,11/7/20 19:09,0,72.191.178.10,100,658,1,11/7/20 19:09,R_8GEOPrNTdUZ9SOR,,,,,31.77029419,-106.3005981,anonymous,EN,1055,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,3
11/7/20 19:11,11/7/20 19:13,0,24.28.161.249,100,145,1,11/7/20 19:13,R_1K0ybdhuG9Z04H9,,,,,31.66290283,-106.1371002,anonymous,EN,1048,1,1,1,1,3,1,1,1,1,1,3,2,3,1,4,4,3,2,5,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1
11/7/20 19:12,11/7/20 19:14,0,104.2.137.18,100,115,1,11/7/20 19:14,R_x3L0cMoWQPuFl3H,,,,,31.80450439,-105.9661026,anonymous,EN,1053,1,1,1,1,1,1,1,1,1,1,2,4,4,1,5,5,5,4,5,3,1,1,1,1,1,1,5,5,0,0,0,7,0,7,9,5
11/7/20 19:22,11/7/20 19:24,0,189.248.49.85,100,155,1,11/7/20 19:24,R_sOqRrnlZvIqPOZr,,,,,31.59869385,-106.436203,anonymous,EN,1036,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,5,4,4,4,3,1,2,1,1,1,1,7,7,0,0,1,2,0,0,4,2
11/7/20 19:31,11/7/20 19:33,0,68.207.101.226,100,162,1,11/7/20 19:33,R_1eS3WB50xMip9xq,,,,,31.66290283,-106.1371002,anonymous,EN,1106,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,8,1
11/7/20 19:31,11/7/20 19:37,0,107.77.198.67,100,334,1,11/7/20 19:37,R_p5aeUeazngmGTSN,,,,,32.77870178,-96.82170105,anonymous,EN,1067,2,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,4,2,5,3,1,1,3,1,1,4,6,0,0,0,0,,,,1
11/7/20 19:43,11/7/20 19:45,0,75.46.48.29,100,161,1,11/7/20 19:45,R_1LMPgjItbRxeiRI,,,,,31.90330505,-106.4169998,anonymous,EN,1098,2,2,3,5,3,4,1,3,5,5,2,4,4,3,2,2,3,3,4,3,4,1,5,4,5,1,4,4,1,1,3,10,3,10,10,2
11/7/20 19:46,11/7/20 19:49,0,96.255.124.139,100,149,1,11/7/20 19:49,R_xlMg4ctN46Dlcfn,,,,,39.00050354,-76.97119904,anonymous,EN,1083,3,3,3,2,1,1,1,2,3,2,3,4,4,4,3,4,3,4,3,4,3,3,3,2,2,2,7,7,0,0,0,0,0,0,10,3
11/7/20 19:48,11/7/20 19:49,0,70.117.167.223,100,95,1,11/7/20 19:49,R_pMJhnOSAoyUzPXP,,,,,31.77029419,-106.3005981,anonymous,EN,1017,4,4,3,1,4,2,1,1,5,1,4,4,3,3,1,1,3,4,1,5,5,5,1,3,5,1,7,7,0,0,0,0,0,0,0,1
11/7/20 19:49,11/7/20 19:51,0,172.58.73.76,100,148,1,11/7/20 19:51,R_2ruODoLDTFsX9Og,,,,,31.77029419,-106.3005981,anonymous,EN,1095,1,1,1,1,1,1,3,1,1,1,4,1,4,3,4,5,3,5,4,3,1,1,1,1,1,1,4,7,0,0,0,0,0,0,0,3
11/7/20 19:53,11/7/20 19:55,0,104.180.178.107,100,136,1,11/7/20 19:55,R_3KpHfitv4FC1AbQ,,,,,31.90330505,-106.4169998,anonymous,EN,1101,1,1,3,2,1,1,1,1,1,2,1,4,3,4,5,5,5,4,5,4,2,2,3,2,2,1,5,5,0,0,0,0,0,0,10,4
11/7/20 20:00,11/7/20 20:04,0,107.77.198.157,100,214,1,11/7/20 20:04,R_1gLUjcO19I7nZx3,,,,,32.77870178,-96.82170105,anonymous,EN,1007,1,1,1,2,2,1,1,1,1,1,4,3,2,1,3,4,3,4,4,1,1,1,1,1,1,1,5,4,0,0,0,0,0,0,5,1
11/7/20 20:10,11/7/20 20:12,0,70.112.58.117,100,126,1,11/7/20 20:12,R_DB5T4cycHbAbN5L,,,,,31.77749634,-106.490303,anonymous,EN,1087,2,2,2,1,1,1,1,1,1,2,3,2,3,2,2,3,2,3,1,2,2,2,1,1,1,1,5,4,0,0,0,1,0,1,7,5
11/7/20 20:12,11/7/20 20:14,0,23.127.245.76,100,130,1,11/7/20 20:14,R_T1qxguXMca220rn,,,,,31.83779907,-106.538002,anonymous,EN,1003,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,4,3,0,0,0,0,0,0,0,1
